Address,Postcode,Type,Status,Source,lat,long,Description
ROOM IV6 1.4 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 1.3 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 1.2 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 G7 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 G6 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 G4 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 G3 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 G2 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 2.3 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 2.2 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
ROOM IV6 2.1 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
FIRST FLOOR UNIT 7 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
GROUND FLOOR UNIT 7 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
FIRST FLOOR UNIT 3 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
GROUND FLOOR UNIT 2 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
FIRST FLOOR UNIT 2 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
GROUND FLOOR UNIT 1 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
FIRST FLOOR UNIT 1 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
FIRST FLOOR AND LOBBY BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
ENTRANCE LOBBY BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
326 AND 327 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
323 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
322 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
309 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
301 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
222A BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
217 AND 218 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
211 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
209 AND 210 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
209A BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
205 SECOND FLOOR STOREROOM BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
207 AND 208 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
GROUND FLOOR FRONT OFFICES 18 GOODLIFE HOUSE BROOKLYN ROAD CV1 4JT,CV1 4JT,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.422377,-1.506282,
FIRST FLOOR OFFICE 310 FOLESHILL ROAD CV6 5AJ,CV6 5AJ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.426892,-1.500334,
FIRST FLOOR UNIT 4 BOW COURT FLETCHWORTH GATE CV5 6SP,CV5 6SP,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.396667,-1.551995,
FIRST FLOOR UNIT 5 BOW COURT FLETCHWORTH GATE CV5 6SP,CV5 6SP,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.396667,-1.551995,
GROUND FLOOR UNIT 5 BOW COURT FLETCHWORTH GATE CV5 6SP,CV5 6SP,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.396667,-1.551995,
SECOND FLOOR 32-34 QUEENS ROAD CV1 3FJ,CV1 3FJ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.404739,-1.519575,
FIRST FLOOR OAKWOOD HOUSE ST PATRICKS ROAD CV1 2HE,CV1 2HE,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.403879,-1.509369,
GROUND FLOOR OAKWOOD HOUSE ST PATRICKS ROAD CV1 2HE,CV1 2HE,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.403879,-1.509369,
REAR OF 41 WESTMINSTER ROAD CV1 3GB,CV1 3GB,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.403423,-1.518884,
OFFICE PARADISE HOUSE EDEN STREET CV6 5HG,CV6 5HG,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.427765,-1.487985,
55C HARNALL LANE WEST CV1 4EX,CV1 4EX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.416833,-1.513666,
SOCIAL CARE OFFICE 454 FOLESHILL ROAD CV6 5LB,CV6 5LB,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.430761,-1.497208,
48B HOLBROOK LANE CV6 4AB,CV6 4AB,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.434373,-1.505199,
204-208 HOLBROOK LANE CV6 4DD,CV6 4DD,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.440912,-1.508288,
6-8 UNICORN AVENUE CV5 7GH,CV5 7GH,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.416117,-1.580278,
2 SEVERN TRENT CENTRE ST JOHNS STREET CV1 2LZ,CV1 2LZ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.405008,-1.506446,
AVON HOUSE LONGWOOD CLOSE CV4 8HZ,CV4 8HZ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.389018,-1.579506,
FIRST FLOOR 8 BROWNS LANE CV5 9DS,CV5 9DS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.432146,-1.567521,
ROOM EC2 2 ENTERPRISE CENTRE PUMA WAY CV1 2TX,CV1 2TX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.403024,-1.505195,
ROOM 6 SUITE C PALMER HOUSE PALMER LANE CV1 1FN,CV1 1FN,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.410249,-1.51068,
ROOM 4 PALMER HOUSE PALMER LANE CV1 1FN,CV1 1FN,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.410249,-1.51068,
ROOM 5 PALMER HOUSE PALMER LANE CV1 1FN,CV1 1FN,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.410249,-1.51068,
SCHNEIDER GROUP SIR WILLIAM LYONS ROAD CV4 7EZ,CV4 7EZ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.386998,-1.558103,
SUITE 21 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 20 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 19 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 18 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 17 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 16 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 15 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 14 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 13 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 12 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 11 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 10 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 9 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 8 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 7 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 6 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 5 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 4 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 3 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 2 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
SUITE 1 TOWER COURT FOURTH FLOOR COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
BUILDING B ENTERPRISE HOUSE COURTAULDS WAY CV6 5NX,CV6 5NX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.424701,-1.503109,
21-23 MERCIA BUSINESS VILLAGE TORWOOD CLOSE CV4 8HX,CV4 8HX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.388574,-1.576341,
18 MERCIA BUSINESS VILLAGE TORWOOD CLOSE CV4 8HX,CV4 8HX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.388574,-1.576341,
SCHMITT BUILDING SIR WILLIAM LYONS ROAD CV4 7EZ,CV4 7EZ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.386998,-1.558103,
16 MERCIA BUSINESS VILLAGE TORWOOD CLOSE CV4 8HX,CV4 8HX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.388574,-1.576341,
15 MERCIA BUSINESS VILLAGE TORWOOD CLOSE CV4 8HX,CV4 8HX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.388574,-1.576341,
14 MERCIA BUSINESS VILLAGE TORWOOD CLOSE CV4 8HX,CV4 8HX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.388574,-1.576341,
10 MERCIA BUSINESS VILLAGE TORWOOD CLOSE CV4 8HX,CV4 8HX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.388574,-1.576341,
9 MERCIA BUSINESS VILLAGE TORWOOD CLOSE CV4 8HX,CV4 8HX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.388574,-1.576341,
8 MERCIA BUSINESS VILLAGE TORWOOD CLOSE CV4 8HX,CV4 8HX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.388574,-1.576341,
ARGENT COURT SIR WILLIAM LYONS ROAD CV4 7EZ,CV4 7EZ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.386998,-1.558103,
UNITS B AND C WEST OAK HOUSE WESTWOOD WAY CV4 8HS,CV4 8HS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.386953,-1.575725,
42B  J G SUPPLIES BRITANNIA STREET CV2 4FR,CV2 4FR,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.410184,-1.491282,
UNIT 21  ENSIGN BUSINESS CENTRE WESTWOOD WAY CV4 8JA,CV4 8JA,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.387501,-1.575411,
SURVEYOR COURT WESTWOOD WAY CV4 8JE,CV4 8JE,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.387265,-1.576878,
PART FIRST FLOOR SHILLINGWOOD HOUSE WESTWOOD WAY CV4 8JZ,CV4 8JZ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.387279,-1.583343,
SUITE 1 VANGUARD CENTRE SIR WILLIAM LYONS ROAD CV4 7EZ,CV4 7EZ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.386998,-1.558103,
FIRST FLOOR 312-314 FOLESHILL ROAD CV6 5AJ,CV6 5AJ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.426892,-1.500334,
2  BINLEY COURT BRINDLE AVENUE CV3 1JG,CV3 1JG,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.404384,-1.466301,
SECOND FLOOR 16  HOLT COURT WARWICK ROW CV1 1EX,CV1 1EX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.405163,-1.513697,
NEWFIELD HOUSE ANNEXE KINGFIELD ROAD CV1 4DW,CV1 4DW,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.423285,-1.508595,
5-6 ARGOSY COURT SCIMITAR WAY CV3 4GA,CV3 4GA,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.385594,-1.488399,
UNIT 1 LOCKHURST LANE CV6 5PW,CV6 5PW,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.427289,-1.507139,
2 PEUGEOT CITROEN AUTOMOBILES UK LTD PINLEY HOUSE SUNBEAM WAY CV3 1ND,CV3 1ND,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.396561,-1.483981,
UNIT 2 GROUND FLOOR LEOFRIC COURT PROGRESS WAY CV3 2NT,CV3 2NT,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.394165,-1.437791,
302 BROADGATE HOUSE BROADGATE CV1 1NH,CV1 1NH,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
222 MJ CURTIS AND CO BROADGATE HOUSE BROADGATE CV1 1NG,CV1 1NG,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
SHELL ENERGY HOUSE WESTWOOD WAY CV4 8HS,CV4 8HS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.386953,-1.575725,
202 BROADGATE HOUSE BROADGATE CV1 1FS,CV1 1FS,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.407788,-1.511193,
UNIT 9 AND 10  RILEY COURT MILBURN HILL ROAD CV4 7HP,CV4 7HP,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.385063,-1.559767,
UNIT 7  RILEY COURT MILBURN HILL ROAD CV4 7HP,CV4 7HP,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.385063,-1.559767,
7 VISTEON ENGINEERING SERVICES LTD BINLEY BUSINESS PARK HARRY WESTON ROAD CV3 2SN,CV3 2SN,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.403151,-1.444468,
DESAI AND CO ACCOUNTANTS 280 FOLESHILL ROAD CV6 5AH,CV6 5AH,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.42552,-1.50143,
FIRST 1  EATON HOUSE EATON ROAD CV1 2FJ,CV1 2FJ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.402155,-1.514773,
NINTH FLOOR 1  EATON HOUSE EATON ROAD CV1 2FJ,CV1 2FJ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.402155,-1.514773,
1  YOUELL HOUSE HILL TOP CV1 5AB,CV1 5AB,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.409186,-1.508002,
5  VILLIERS COURT COPSE DRIVE CV5 9RN,CV5 9RN,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.433663,-1.605601,
2  VILLIERS COURT COPSE DRIVE CV5 9RN,CV5 9RN,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.433663,-1.605601,
GND FLR REAR 16  HOLT COURT WARWICK ROW CV1 1EX,CV1 1EX,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.405163,-1.513697,
6 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
5 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
4 COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
10 THE FUTURES INSTITUTE COVENTRY INNOVATION VILLAGE CHEETAH ROAD CV1 2TL,CV1 2TL,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.401498,-1.503581,
5-6  THE CABLE YARD ELECTRIC WHARF CV1 4HA,CV1 4HA,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.418309,-1.509665,
3 THE CABLE YARD ELECTRIC WHARF CV1 4HA,CV1 4HA,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.418309,-1.509665,
1 THE CABLE YARD ELECTRIC WHARF CV1 4HA,CV1 4HA,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.418309,-1.509665,
11A COVENTRY CANAL BASIN ST NICHOLAS STREET CV1 4LY,CV1 4LY,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.413632,-1.511649,
IXION MOTOR GROUP HEAD OFFICE BIRMINGHAM ROAD CV5 9GQ,CV5 9GQ,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.431777,-1.595484,
4 RYE HILL OFFICE PARK BIRMINGHAM ROAD CV5 9AB,CV5 9AB,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.427891,-1.574195,
3 RYE HILL OFFICE PARK BIRMINGHAM ROAD CV5 9AB,CV5 9AB,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.427891,-1.574195,
2 RYE HILL OFFICE PARK BIRMINGHAM ROAD CV5 9AB,CV5 9AB,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.427891,-1.574195,
1 RYE HILL OFFICE PARK BIRMINGHAM ROAD CV5 9AB,CV5 9AB,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.427891,-1.574195,
5 SYCAMORE COURT BIRMINGHAM ROAD CV5 9BA,CV5 9BA,Commercial - Offices - Offices and work studios,,LLPG-BLPU-20200709,52.428323,-1.577044,
ZIZZI  CATHEDRAL LANES SHOPPING CENTRE BROADGATE CV1 1LL,CV1 1LL,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.407755,-1.509767,
UNIT 8  CATHEDRAL LANES SHOPPING CENTRE BROADGATE CV1 1LL,CV1 1LL,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.407755,-1.509767,
UNIT 1  FARGO VILLAGE FAR GOSFORD STREET CV1 5ED,CV1 5ED,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.407489,-1.493856,
COSTA COFFEE GIELGUD WAY CV2 2SZ,CV2 2SZ,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.434706,-1.429171,
265 WALSGRAVE ROAD CV2 4BA,CV2 4BA,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.411419,-1.481412,
SUSHI GOURMET AT SAINSBURYS 330 FLETCHAMSTEAD HIGHWAY CV4 9BJ,CV4 9BJ,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.401551,-1.554988,
24B WARWICK ROW CV1 1EY,CV1 1EY,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.404469,-1.515095,
COFFEE NO 1  ONE FRIARGATE CV1 2GN,CV1 2GN,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.402418,-1.513095,
UNIT 9  AIRPORT RETAIL PARK LONDON ROAD CV3 4RP,CV3 4RP,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.380619,-1.463428,
UNIT 4  CATHEDRAL LANES SHOPPING CENTRE BROADGATE CV1 1LL,CV1 1LL,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.407755,-1.509767,
14A BUTTS CV1 3GR,CV1 3GR,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.405058,-1.520792,
30 CROMWELL STREET CV6 5EZ,CV6 5EZ,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.421297,-1.493309,
RISING CAFE  COVENTRY CATHEDRAL CHURCH OF ST MICHAEL PRIORY STREET CV1 5FB,CV1 5FB,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.405314,-1.500063,
CAFE  TESCO SUPERMARKET OLIVIER WAY CV2 2SH,CV2 2SH,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.432982,-1.431429,
BRIDGE COFFEE LOUNGE  SUTHERLAND HOUSE MATLOCK ROAD CV1 4JQ,CV1 4JQ,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.423058,-1.505848,
KAHAWA CAFE 163  PORTAL HOUSE NEW UNION STREET CV1 2QG,CV1 2QG,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.405337,-1.511969,
8 WHEELWRIGHT LANE CV6 4HF,CV6 4HF,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.446217,-1.510356,
160 PARKGATE ROAD CV6 4GG,CV6 4GG,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.445763,-1.517908,
166-168 HOLBROOK LANE CV6 4BY,CV6 4BY,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.439005,-1.507567,
158 HOLBROOK LANE CV6 4BN,CV6 4BN,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.43722,-1.506484,
10 HENLEY ROAD CV2 1LP,CV2 1LP,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.435197,-1.472998,
84 WHEELWRIGHT LANE CV6 4HH,CV6 4HH,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.450302,-1.511105,
2 WIGSTON ROAD CV2 2RZ,CV2 2RZ,Commercial - Retail - Restaurant / Cafeteria,,LLPG-BLPU-20200709,52.430867,-1.438486,
